reg_method,reg_val,best_epoch,val_acc,train_acc,layer,split,dispersion_ratio,num_images
L2,0.1,1,0.1958743085433313,0.18988,conv1,train,0.2626735670124646,25000
L2,0.1,1,0.1958743085433313,0.18988,conv1,val,0.24742461573551386,26032
L2,0.1,1,0.1958743085433313,0.18988,conv3,train,0.010851432788091218,25000
L2,0.1,1,0.1958743085433313,0.18988,conv3,val,0.010460344301819599,26032
L2,0.1,1,0.1958743085433313,0.18988,fc1,train,0.0024421550548803165,25000
L2,0.1,1,0.1958743085433313,0.18988,fc1,val,0.0023915024660795996,26032
L2,0.2,1,0.1958743085433313,0.18988,conv1,train,0.2324361438272219,25000
L2,0.2,1,0.1958743085433313,0.18988,conv1,val,0.21894253507653896,26032
L2,0.2,1,0.1958743085433313,0.18988,conv3,train,0.010437801900887524,25000
L2,0.2,1,0.1958743085433313,0.18988,conv3,val,0.010061620780372177,26032
L2,0.2,1,0.1958743085433313,0.18988,fc1,train,0.001705535348572561,25000
L2,0.2,1,0.1958743085433313,0.18988,fc1,val,0.0016701607504322786,26032
